id;name;sex
89695;Agnes Osazuwa (-Olatunji);F
102353;Stanisaw Romik;M
134878;Vitaly Ivanovich Zhuk;M
46014;James Gilbert Hardy;M
97752;Qi Hui;F
64974;"Franciscus Josephus Henricus ""Frans"" Knen";M
98126;Carmen Radenovici (-Tronescu);F
90939;Pan Lei;F
76367;Julija Matej (-Nagy);F
51361;Hwang Bo-Sil;F
108147;Saliou Seck;M
73623;Edi Silva Maia;M
44786;Robin Hahn;M
88739;Tess Flore Badocco Helene de Oliveira;F
135525;Martin Zwicker;M
63321;"Michael Timothy ""Mike"" Koutsantonakis";M
53673;Szymon Janiczko;M
115231;Didier Stil;M
58630;Magdalena Kemnitz;F
104214;Zain Safar-ud-Din;M
109040;Hayri Sezgin;M
127032;Andrea Voetter;F
130083;Ryan Whitney;M
60462;Jri Kindschi;M
58771;Joseph C. Keosseian;M
57234;Kaarlo Olavi Kangasniemi;M
43377;Bogdan Marek Grzejszczak;M
102129;Mara del Pilar Roldn Tapia (-de Gifennig);F
61207;Valery Vladimirovich Kleshnyov;M
64859;Jorma Ilmari Kulo;M
53454;Tomi Tapani Jalo;M
69090;Chlo Leurquin;F
113695;Petar Stankov Spasov;M
33100;Raymundo Escalante Wong;M
94641;Josep Pic Llad;M
82647;Sarkis Ayoub Moussa;M
128485;Wang Jinfen;F
48150;Mayra Carolina Herrera Prez;F
60328;Kim Yeong-Gwon;M
127871;Allison Marie Wagner;F
38317;Gang Gyeong-Hyo;M
76471;Abednego Matilu;M
93774;Irina Petcule;F
122373;Takashi Tsuburai;M
79643;Yevgeny Mikhaylov;M
75261;Edward Maron;M
129177;"Frederick ""Fred"" Webster";M
46111;Faris Haroun;M
63003;Vladimir Ivanovich Kosinsky;M
126703;Mirko Vincens;M
46928;He Jin;F
70021;Nicolae Linca;M
120667;Salvatore Todisco;M
95674;Viktor Oleksandrovych Pohanovskiy;M
33685;Luigi Facelli;M
132163;Ali Yamur;M
96888;Francis Richard Walter Preston;M
60495;Marilyn Elizabeth King;F
97947;Mara Quintanal Zubizarreta;F
88762;"Percival Cole ""Percy"" Oliver";M
69048;"Martino ""Tino"" Lettieri";M
41693;"Terence J. ""Terry"" Gooding";M
81996;Pasqualino Moretti;M
36569;Joanne Kylie Fox;F
130444;Luciano Manuel Wilk;M
106982;Edsard Frederik Schlingemann;M
37323;Dieter Fromm;M
53287;Gustav Jaenecke;M
86925;Jacob Lorentz Norenberg;M
87286;Gustav Ntiforo;M
83400;Giuseppe Mura;M
106812;Igor Schiavetti;M
124549;Yvonne van Dorp;F
121748;George Terence Traynor;M
101615;Enno Rder;M
99502;"Ronald ""Ron"" Redrup";M
49214;Walter Hofstetter;M
69084;Oskar Leupi;M
45548;Thomas Handschin;M
104822;"Clifford William ""Cliff"" Salmond";M
84633;Mohamed Nasrullah;M
56386;"Victor ""Vid"" Juricskay";M
90890;scar Palomino Fernndez;M
73797;Morena Makar;F
132573;Yang Yu;F
129219;Pasi Tapani Wedman;M
111249;Gursaran Singh Sehmi;M
133635;Claudia Hildegard Zaczkiewicz (Reidick-, -Reidick);F
115827;Frank Gran Strm;M
89774;Farida Hisham Ahmed Osman;F
35953;Horst Floth;M
123819;Bernard Vajdi;M
81360;Sophie Moniotte;F
36296;Abraham Ramn Forns Abelardo;M
71158;Karel Lomeck;M
131648;Asele Disep Woy (-Jeremiah);F
42638;Michael Green;M
133803;Janez Zakotnik;M
100326;Heinz Rhyn;M
50896;Doris Kristina Hugosson;F
125458;Paavo Vaskio;M
102117;Rosine Roland;F
50734;Dumitru Hubert;M
95526;Roberts Plme;M
121350;Margaret Toscano;F
73247;Beth Anne Madsen (-McNichol);F
38992;Barbara Gasser;F
101034;Vladeta Risti;M
123282;Blent Ulusoy;M
108814;Oleg Vladimirovich Sergeyev;M
52595;Abas Ismaili;M
95133;Roger Pires;M
67330;"Philip ""Phil"" Lawrence";M
44067;Anna Andreyevna Guskova;F
31559;Markus Ulrich Egen;M
87274;Salomo Salum Sutani N'tuve;M
45851;Karl Sture Lennart Hansson;M
84875;Thormod Ns;M
39558;Margaret Ida George (-Tosh);F
127834;Jenaya Wade-Fray;F
46038;John Lawson Hargis;M
38675;Patricia Garca Pureco;F
93782;"Karl-August ""Heinrich"" Peter";M
108652;Tobia Senoner;M
68871;Reijo Kalevi Leppnen;M
41748;Frdricque Rufin Goporo;M
77088;Pierre Mazille;M
121808;Serge Tremblay;M
46219;Ryan Harrison;M
133978;Henda Zaouali;F
130064;"John Alexander ""Jack"" Whitford";M
96694;Eric Rajanicka Prabhakar Philip;M
124567;Derk Jan van Egmond;M
106299;Attila Tibor Svolt;M
34968;Afonso Pedro Gonalves Ferraz;M
78978;Osman Mert;M
36284;"Ocker Nicolaas ""Okkie"" Formenoij";M
68732;Eugne Lenormand;M
45206;Ondrej Hamblek;M
102996;Herman Jan Rouw;M
116955;Barbro Ing-Marie Svensson (-Blom);F
38071;Mara Theresa Galindo Mata;F
49193;Norbert Hofmann;M
90258;Inger Mette Schwartzlose Oxvang (Hansen-);F
62389;Takashi Kondo;M
131418;Wong Chun Fan;F
127064;"Benjamin ""Ben"" Vogg";M
44148;Karin Guthke (-Hrtig);F
46637;Siobhn Bernadette Haughey;F
44312;Gwak Dae-Seong;M
33996;Alfredo Far Gianopoulos;M
94730;Emilio Piersantelli;M
60610;Asbel Kipruto Kiprop;M
49444;Per Holm;M
85584;Maxine Claire Newman;F
116203;Koichi Sugawara;M
94916;Razak Pimpong;M
105034;Erasto Kambon Sampson;M
76512;Karel Matouek;M
75614;Olga Martn Rubio;F
130854;"Kenneth James ""Ken"" Wilson";M
77529;Tamsen McGarry;F
126196;Tatyana Leonidovna Veshkurova;F
103028;"David John ""Dave"" Rowe";M
104550;Saori Sakoda;F
114528;Thodore Stauffer;M
66793;Harry Julius Larsen;M
124290;Daniella van den Berg;F
63535;Tomio Koyanagi;M
35934;Teodor Florian;M
123359;Yaln nsal;M
110306;Klara Sieroska (-Kostrzew);F
124245;"Arend Jantinus ""Arie"" van de Bunt";M
121254;Aureliano Torres Romn;M
98276;Michael Raffl;M
113710;"Janice Lee ""Janie"" Speaks (-Arnold, -Hunter)";F
66342;Magne Landr;M
98044;Enrique Rabell Fernndez;M
123077;Erik Uddebom;M
38959;Marc Gasol Sez;M
85766;Ni Hong;F
72351;Ulf Thomas Lundqvist;M
73379;Lszl Magdics (Mtrai-);M
95458;Suzanne Barbara Plesman;F
40020;Alfredo Juan Ghierra;M
98956;Evelina Raselli;F
128547;Wang Qingzhi;F
57337;Valery Yevgenyevich Kaplan;M
33288;Hederson Alves Estefani;M
124850;"Willem ""Wim"" van Rekum";M
129006;Daniel Linton Watters;M
104584;Muhammad Abdul Salaam;M
76505;Ilja Matou;M
105398;Thomas Jahn Sands;M
122164;Robert L. T'Sas;M
50792;"William Walker ""Bill"" Hudson";M
94131;Anisa Petrova;F
126327;Marie Vchov;F
88207;Falilat Ogunkoya (-Osheku);F
85663;Coolboy Piet Ngamole;M
131814;Wu Qiuhua;F
98893;Karoliina Stina Margaretha Rantamki;F
76919;Tanith Gaelene Maxwell;F
117883;Elemr Takcs;M
61342;Surin Klomjai;M
89518;"Jennifer Louise ""Jenny"" Orr (-McConnell, -Frank)";F
78706;Meng Guanliang;M
59685;Makoto Kikuchi;M
39331;Werner Geeser;M
76039;Gianfranco Marzolla;M
113410;Hossein Soudipour;M
62246;Istvn Kolnai;M
118157;Evelin Talts;F
127509;Andrey Nikolayevich Voronkov;M
108145;Leyti Alexander Seck;M
33894;Craig Dean Falkman;M
131286;Tadesse Wolde-Medhin;M
41591;Marcelo Gonzlez;M
102402;Luis Rondon;M
36485;Franois Albertus Diedericks Fouch;M
121888;Petros Triantafyllidis;M
83465;Andrew Murdoch;M
85848;Horst Nickel;M
86210;Igor Valeryevich Nikitin;M
72746;Ma Wenzhu;M
72624;"Edward Arnold ""Ed"" Lynch";M
93823;Ernst Erich Otto Peters;M
120801;Yasnier Toledo Lpez;M
66779;Niels Christian Larsen;M
46501;Sifan Hassan;F
64165;Frank Josef Kriz;M
87505;Olaf Ludvig Nygaard;M
60758;Petar Kirov;M
129565;Thomas Douglas Welsh;M
90237;Kuburat Owolabi;F
49074;"Pieter ""Piet"" Hoekstra";M
53781;Torsten Johannes Jansen;M
58086;Lars Martin Kaupang;M
58369;Maksim Nikolayevich Kedrin;M
75001;Guor Marial (-Mading Miaker);M
85428;Dagmar Neubauer (Rbsam-);F
90181;Cindy Marie Jean Overland;F
35064;Bjrn Lars Johannes Erik Ferry;M
55657;"Francesca Victoria R. ""Frankie"" Jones";F
106159;Jean-Paul Sauthier;M
132377;Yasuhiro Yamashita;M
59014;Ravil Nezamovich Khabutdinov;M
69778;Paavo Liettu;M
102720;Thibault Rossard;M
72363;Tord Gte Lundstrm;M
108859;"Edgardo Antonio ""Tony"" Serpas Rodas";M
101346;Eric Mackenzie Robertson;M
61431;Leon Knap;M
112062;"Jennifer Ann ""Jenny"" Smart";F
123679;"Benjamin Chukwukelo ""Ben"" Uzoh";M
106930;Conrad Schlaepfer;M
123991;Hugo Vli;M
73211;Nabil Madi;M
63482;Svetlana Petrovna Kovgan (Klimkovich-);F
36983;Ian Freeman;M
32419;Damien loi;M
57760;Matti Antero Karumaa;M
118944;Sheila Taylor;F
98083;Marko Rai;M
64893;Jitender Kumar;M
73031;"Ethel Ellen ""Kitty"" Mackay (-Hodgson)";F
60654;Fikret Krcan;M
58422;Susanne Keil;F
115129;Anthea Dorine Stewart (Allin-);F
41166;Tomasz Goliasz;M
124681;Rudolphus Antonie Cornelis Rudi van Houts;M
51652;Sofia Ifantidou;F
72720;Ma Ge;F
100678;Dieter Riedel;M
125811;Juliana Rodrigues Veloso;F
99731;Ernests Reihmanis;M
103611;Gregory Russell;M
81324;Martn Mondragn;M
55557;Esa Antero Jokinen;M
66955;Carla Lasi;F
71865;Frode Lberg;M
116425;Hansjrg Sumi;M
76614;Yoshiyuki Matsuoka;M
87975;Clifford Odame;M
114650;"Adolf ""Ady"" Stefanetti";M
95390;Mihai Pltreanu;M
117110;"Warren Edwards ""Skip"" Sweetser, III";M
116869;Pemysl varc;M
76700;Erkka Leo Olavi Mattila;M
131345;Ren Wolff;M
94749;"Johannes Aloysius Maria ""Jan"" Pieterse";M
35553;Joseph Fischler;M
96226;Jan Zdzisaw Popowicz;M
71061;Oleg Nikolayevich Logvin;M
95437;Nikola Plea;M
127595;Thomas Vrabec;M
56869;Viktor Petrovich Kalinin;M
37005;"Lynne-Marie ""Lynn"" Freh (-Evania)";F
124777;"Andreas Johannes Maria ""Andr"" van Maris";M
114749;Helmut Steiger;M
57826;Giovanni Kasebacher;M
68375;Lynda Caroline Lehmann;F
111258;Avtar Singh Sohal;M
132460;Enzo Diego Yez Jhonson;M
70324;Vlastimil Linhart;M
86636;Onkabetse Tolly Nkobolo;M
128659;Javier Wanga;M
74742;Olivier Marceau;M
53887;Jardel Pizzinato;M
76025;Gnther Marxer;M
63212;Nada Kotluek;F
37376;Richard Cornelius Frydenlund;M
122252;Tsedendorjiin Bazarsren;F
120150;Arnold Clas Robert Thunberg;M
45268;"Elizabeth ""Betty"" Hamilton";F
93114;"Mary Joan ""Mary Jo"" Peppler";F
63450;Nadezhda Kovalevich;F
103433;Virginia Ruz;F
80799;Jolanta Modliska;F
122532;Regine Tugade;F
92514;"Birchall Lewis ""Bert"" Pearson";M
83790;Ji Muk;M
87139;Petr Novick;M
124878;"Elisabet ""Elsbeth"" van Rooy-Vink";F
105525;Gustavo Santa Pulgarn;M
128390;"Luiz ""Wanderley"" Machado da Silva";M
33428;Arthur Thompson Evans, III;M
95457;Eugen Pleko;M
97847;Manuel Queirz;M
88243;Oh Yeong-Ran;F
92189;Srgio Miguel Moreira Paulinho;M
124924;"Willem ""Wim"" van Spingelen";M
112317;Justus Ketchum Smith;M
62413;Mamina Kon;F
55298;Louise Jhncke (-Tjrnqvist);F
65887;Elena Wilma Lagorara;F
118967;William Tchamba;M
32599;Knut Hugo Adolf Enell;M
121577;Elbek Khudoynazarovich Tozhiyev;M
79991;Sonia Mills;F
108688;Seo Hyang-Sun;F
43221;Henryk Grotowski;M
50281;Abderrazak Houya;M
32168;Fatma Nagib El-Sharnouby;F
124346;Anna van der Breggen;F
80285;Boris Olegovich Mironov;M
133782;Ruslan Albertovich Zakharov;M
47340;August Heitmann;M
124811;"Margaretha Theodora Johanna ""Greet"" van Norden (-den Hartog)";F
108382;Leonce Sekama;M
96676;Valentina Poznyak;F
33501;"Michael Petrus Christiaan ""Michel"" Everaert";M
122959;Dustin Tynes;M
75532;Beatriz Martn Oate;F
68917;Franoise Leroux (Philippe-);F
78046;Cameron Bradley Medhurst;M
64804;Anita Kulcsr (-Kldi);F
110329;Geza ifli;M
73589;Almabruk Mahmud Mahmud;M
115080;Juan Carlos Stevens Caminero;M
65600;Audrey La Rizza;F
119587;"Nicholas Anthony ""Nick"" Theodorou";M
71001;Anna Loerper;F
54614;Bjarne Jeppesen;M
91587;Park Seok-Jin;M
135032;Kathrin Zimmermann;F
44011;Aleksey Gurman;M
104676;Carlos Arnoldo Salcido Flores;M
94042;Mario Petri;M
118173;Simione Moca Tamanisau;M
109384;Lorraine Amanda Shaw;F
130785;Andrew Wilson;M
64931;Grete Kummen (Haugen-);F
82616;Mohammed Mourhit;M
31711;Ole Christian Eidhammer;M
80254;Roberto Lopes Miranda;M
127627;Darrell Lynn Vreugdenhil;M
82214;Aleksandr Morozov;M
83949;Grzegorz Marek Myszkowski;M
51164;Edison Hurtado Lerma;M
102641;Ilias Rosidis;M
111938;Yelena Vladimirovna Slesarenko (Sivushenko-);F
80098;Takumi Minamino;M
36728;Poul Erik Frandsen;M
45574;Sarah Hanffou;F
83502;Koji Alexander Murofushi;M
114083;Fabienne Aline St Louis;F
94175;Kristina Valentinovna Petrovskaya;F
77058;Wolfgang Mayrhofer;M
129434;Heinz Weisenbach;M
81140;Jos Angel Molina;M
67740;Stella-Iro Ledaki;F
135323;"Franois ""Frnz"" Zuang";M
57877;Orsolya Kas;F
41355;Julie Marie Gomis Ndiaye;F
56732;Uno Kajak;M
93260;"ngel Antonio ""Tito"" Pereyra Rodrguez";M
84888;Bruno N'Diaye;M
33596;zden Ezinler;F
130905;Whayne Wilson Harris;M
61947;Koh Eng Tong;M
126839;Agn Visockait-Eggerth;F
71285;Walter Loosli;M
32108;Youssef El-Nasri Serhani;M
43571;Alejandro Guerra;M
43146;Jean-Paul Gros;M
96453;Warren James Potent;M
37922;Cyril Gaillard;M
48742;Kurt Hipper;M
117828;Maurice Michel Taillandier;M
122300;Anastasios Tsikaris;M
84440;Nam Yeong-Sin;F
47693;Taylor Henrich;F
131612;"James ""Jim"" Worrall";M
97314;Peter Joseph Pryor;M
91853;Oona Maria Parviainen;F
79235;Werner Meyer;M
104824;Algimantas alna;M
133870;Alfonso Zamora Quiroz;M
81374;Uwe Mnkemeyer;M
77054;Nicola Mayr;F
130720;"Peter ""Pete"" Williamson";M
129694;"Wallace Jerold ""Buddy"" Werner";M
72798;Olli Mtt;M
39651;Simon Gerada;M
115121;Andrew Steward;M
126060;Marianne Vermaat (-van Leeuwen);F
82748;Martin Troels Mller;M
71887;Grzegorz omacz;M
78745;"Wilhelm ""Willi"" Menne";M
103782;Kevin Barry Ryan;M
75311;Mathieu Gilles Marquet;M
41345;Yasser Richard Gmez Soto;M
129728;Gregorio Werthein;M
37599;Amy Lynn Fuller (-Kearney);F
46174;"Lusia Mae ""Lucy"" Harris (-Stewart)";F
81704;Heinrich Oskar Moos;M
119731;tienne Thobois;M
46377;Yhya Hasaba;M
48105;Jos Francisco Hernando Navarro;M
135022;Josef Egon Norbert Zimmermann;M
32681;Sarah English;F
80101;Ling Ling Agustin Minangmojo;F
120073;Inger Marianne Thorngren (-Hglund);F
100149;Hakon Alexander Reuter;M
73166;Zsolt Madarasz;M
69847;"Robert William ""Bob"" Likins";M
91578;Park Sam-Gyu;M
84289;Ratu Savenaca Robosenawainibuka Nakalevu;M
57343;Anik Kapcs;F
90526;Robert Alexis Pez Rodrguez;M
86125;Fabrizio Nieva;M
51546;Ahmed Ibrahim;M
133394;Yuan Aijun;M
125663;Jon Grunde Vegard;M
82559;Maurice Paul Moucheraud;M
85244;Zoltn Nemere;M
108620;Hans Senger;M
47587;George Scott Robert Henderson;M
31302;Gonzalo Echenique Saglietti;M
83403;Abdulrazzaq Murad;M
113119;Song Hongjuan;F
105700;Tuovi Inkeri Sappinen (-Cochrane);F
76811;Gisela Mauermayer;F
62186;Angel Dimitrov Kolev;M
115390;Goran Stojiljkovi;M
117732;Joaquin Maximo Tack-Fang Araya;M
97647;Kunhu Muhammed Puthanpurakkal;M
83966;Victoria Na;F
133119;Hidehiko Yoshida;M
78489;Steven John Mellor;M
105036;Lely Sampurno;F
125983;Tatyana Vereina-Karakashiyants;F
98485;Nicole Rajoharison;F
74154;Lars Ragnar Malmkvist;M
31497;"Michael ""Mike"" Edwards";M
36429;"James ""Jimmy"" Foster";M
124839;Pedro Johannes van Raamsdonk;M
120064;Karl Linus Thrnblad;M
106677;Ueli Scheidegger;M
40329;Roger L. Gill;M
116350;Eddy Sulistianto (Suprapto);M
94856;Arthur Gordon Pilbrow;M
54058;Monique Alicia Javer;F
134168;Micha Zblewski;M
49551;"William Michael ""Billy"" Holowesko";M
135342;Olena Antonivna Zubko (-Peresiekina);F
124565;"Christian ""Chris"" van Eeden";M
39973;Giuseppe Ghedina;M
95521;Howard Richard Plumb;M
62565;Roman Aleksandrovich Konstantinov;M
101729;Csar Rodrguez;M
91775;"John D. ""Jack"" Parrington";M
81221;Sanah Modiehi Mollo;F
67062;Anne Marie Lauck (Letko-);F
119397;Axel Gerhard Vilhelm Tetens;M
114756;Charles Stein;M
52397;Carlos Isaac;M
131930;Janna Wendy Wyland (-VanDerWoude);F
61188;David Klemperer;M
126861;Remegio Vista;M
64550;Masami Kubota;M
98027;Gyula Rbai;M
34327;Mark Fawcett;M
106282;Larisa Mikhaylovna Savkina;F
90499;Angel Padrn Martn;M
68415;Jere Kalervo Lehtinen;M
35218;Michela Figini (-Camozzi);F
103913;Ryu Ok-Hyon;M
112506;"Anna Maria ""Ans"" Smulders-van Gerwen";F
46160;Devon Desmond Harris;M
53625;Jang In-Won;M
36048;Nataliya Viktorivna Fokina-Semenova;F
54856;Manuel Francisco Jimnez Taravilla;M
40629;Elena Giurc;F
66984;Annie Last;F
62695;Fritz Kppen;M
40752;Paul Gleghorne;M
104791;Jafar Mohammad Salmasi;M
119547;Hans Theilig;M
127186;Anatoly Aleksandrovich Volkov;M
42653;Emma Anna-Maria Green-Tregaro;F
128721;Karen Ward;F
132797;Yeh Chu-Mei;F
52279;Vasile Ionescu;M
41601;Mariela Gonzlez Torres;F
100959;Heberth Armando Ros Garavito;M
63998;Peter Kretauer;M
134764;Marina Serafimovna Zhirova (Titova-);F
106926;Halfdan Schjtt;M
105640;Lugueln Miguel Santos Aquino;M
100603;Frank Jrg Richter;M
39741;"Robert Buchanan ""Bob"" Gerhardt";M
51219;Khaled Hussain Mahmoud;M
100802;Mattia Righetti;M
117839;Ilmari Richard Taipale;M
122182;Tsai Ming-Hung;M
52589;Naseer Ismail;M
34669;Maria Ferekidi;F
102004;Yury Rogozov;M
85743;Nguyn Vn Chu;M
42770;Eileen Grench;F
41074;Erdoitza Goikoetxea Zornoza;F
95269;Filippo Piva;M
66183;Burger Lambrechts;M
129168;Albert Webster;M
60839;va Kiss;F
101663;Yury Rodnov;M
62528;Ivan Konovalov;M
40203;ukasz Gierak;M
100527;David Richardson;M
97425;Duncan Michael Pugh;M
63665;Anna Sofia Kraft (-Sjstrm);F
47218;Marja Elina Heikkil;F
131201;"Christine ""Christl"" Wber";F
116536;Per Lennart Harald Sundberg;M
43522;Daina Gudzineviit;F
123603;Mario Ustolin;M
33057;Arianna Errigo;F
35543;Volker Fischer;M
86924;Svea Placida Mariana Norn (-Kllstrm);F
31643;Andr Ehrenberg;M
116977;Karl Johan Sigurd Svensson;M
89068;Mariya Omelianovych (Danyliuk-);F
96055;Salakjit Ponsana;F
129492;Hais Welday Ghebrat;M
37087;Eric Frenzel;M
59411;"Styliani ""Liana"" Khristidou";F
69408;Li Jie;F
121244;Adn Mario Torres;M
45769;Lasse Norman Hansen;M
119971;Arnold Sigfred Thomsen;M
32144;Kamel Ali El-Sayed;M
41084;Miroslav Gojanovi;M
76507;Josef Matou;M
66742;David Larose;M
103162;Lady Yavelly Ruano Pinilla;F
68520;Lia Leismller (-Braun);F
94096;Aleksandr Vladimirovich Petrov;M
50420;Trond Hines;M
133725;Jawad Al-Zairi;M
79786;Rugil Mileiyt;F
134557;Zhang Weina;F
38090;Yekaterina Aleksandrovna Galkina;F
54649;"William Shue ""Billy"" Jernigan";M
75325;Rafael Mrquez Lugo;M
134481;Zhang Jing;F
130364;Hans Klas Wikne;M
79162;Laurent Meunier;M
62964;Krzysztof Kazimierz Kosedowski;M
106940;Alfred Schlppi;M
93536;Bernard Perret;M
110710;Jindika imkov;F
110208;Vasily Viktorovich Sidorenko;M
77485;"Ralph Patrick ""Pat"" McDonough";M
76277;Edward Anthony Masterson;M
33750;Thomas John Fahey;M
79012;Ina Meschik;F
89837;Mary Ann Ostergren (-Hollensteiner);F
66322;Jitka Landov;F
47053;"Josef ""Sepp"" Heckelmiller";M
88311;Toshio Ohtsu;M
63498;Frdric Michel Kowal;M
64751;"Frederik Carel ""Frits"" Kuipers";M
90306;Tokiko Ozeki;F
52775;Aleksey Alekseyevich Ivanov;M
117607;Krisztina Szremk;F
63056;Larisa Aleksandrovna Kosorukova-Peysakhovich;F
109387;Ian Paul Shaw;M
80924;Abdel Azim Sayed Mohamed;M
43363;Yelena Nikolayevna Gruzinova (Bronyukova-);F
131308;Hans Joachim Wolf;M
120501;Wayman Lawrence Tisdale;M
66088;Genevive Lalonde;F
125498;Jip Vastenburg;F
39723;Gyrgy Gerends;M
100696;Franz Riederer;M
39013;Ruslan Miragayevich Gasymov;M
85888;Andr Nicolet;M
42073;Amlie Goulet-Nadon;F
128294;Hanna Walter (-Eisenschimmel);F
37033;Maciej Freimut;M
41007;Geronimo Goeloe;M
102211;Lisa Roman;F
77203;Rachael Mbogo Adhiambo;F
130263;Anna Wierzbowska;F
79101;"Harriet Morris ""Holly"" Metcalf";F
53992;Rolandas Jaseviius;M
38797;Rafael Luis Gargiulo;M
115027;Jonathan Stern;M
100931;"Jan William Joslin ""John"" Rinkel";M
83878;Myitung Naw;M
50771;Norbert Huda;M
86502;Emily Nishikawa;F
98822;Martha Irene Randall;F
97551;Mathews Punza;M
124341;Rob Petrus Karel Wilhelmina van den Wildenberg;M
112632;Ana Sofa Soberanes Gonzlez;F
77427;Jack McCullough;M
67956;Lee Hyo-Geun;M
134667;Zhao Tingting;F
65171;Norimasa Kurosaki;M
132762;Boris Yefimov;M
85847;Hartmut Nickel;M
45159;Ham Chan-Mi;F
127078;Carina Vogt;F
127281;"Nils Gustaf Fredrik Bror ""Hans"" von Blixen-Finecke, Jr.";M
76448;Cdric Mathy;M
93547;Giovanni Perricelli;M
119365;Takeshi Teshima;M
55976;Janice Josephs;F
82224;Nataliya Igorevna Morozova;F
71230;Andrea Longo;M
93514;Anatoly Vasilyevich Perov;M
40127;Maria Giatrakou;F
40993;William Butler Godwin;M
58862;Marie-Jos Kersaudy;F
37176;"Bradley Howard ""Brad"" Friedel";M
37124;Kurt Frey;M
119579;Georgios Theodoridis;M
57941;Daniel Jerem Kaswanga;M
73605;Atlee Anthony Mahorn;M
38353;Mark Daniel Gangloff;M
113407;Brigitte Soucy;F
121477;Hunde Toure;M
133263;Mohamed Youssef;M
70227;Mats ke Jimmy Lindqvist;M
65293;"Ronald Craig ""Ron"" Kutschinski";M
112120;Jana Smidakov Krompolcova;F
52751;Gerg Ivncsik;M
89886;Sarah Rozanne Osvath;F
37695;"Solomon Happy ""Sol"" Furth";M
51957;Im Hye-Jin;F
103966;Seppo Ilmari Saarenp;M
69165;Tapio Antero Levo;M
34877;Santiago Fernndez;M
68632;Liubomyr Arturovych Lemeshko;M
33363;"Mary Camille ""Kamie"" Ethridge";F
32469;Martina Emanuel;F
33696;Aleksey Fadeyev;M
52104;Andrei Inein;M
52132;Paul Andrew Ingle;M
51124;Roy Hurdley;M
122195;"Athanasios ""Thanasis"" Tsakiris";M
111948;"Willem Frederik ""Wim"" Slijkhuis";M
34530;"Christopher James ""Chris"" Felgate";M
103169;Rolando Rubalcava Pea;M
44146;Fernand Guth;M
91761;Eduardo Parra Rojas;M
103139;Frode Rnning;M
35412;Massimo Fink;M
128367;"Getenesh ""Gete"" Wami Degife";F
64237;Sylwester Mieczysaw Krlikowski;M
71298;Carlos Alberto de Sousa Lopes;M
114919;Boris Andrianovich Stenin;M
108453;Yury Gennadyevich Selikhov;M
73878;Eino Matias Mkinen;M
113944;ngel Edmundo Sposato;M
112225;Darren Campbell Smith;M
43928;Ella Gunson;F
106813;Alberto Schiavi;M
58480;Zoltn Kelemen;M
42752;Janine Greiner;F
38582;Hugo Allan Garca Molina;M
127704;Simon Vukevi;M
36212;Shashalee Forbes;F
88097;Helga Offen;F
118548;Kaarle Tapper;M
37719;Barbara Fusar Poli;F
99981;Jovito Rengifo;M
100570;Nils Olov Richard Richardsson;M
74383;Ali Abdul Kader Maneer;M
35776;Judith Flemig (-Pelzer);F
106613;Lillian Scharman (-Hester);F
91006;Evdokiya Pandezova;F
90370;"Joseph ""Sepp"" Paar";M
58689;Daniel Kenedy Pimentel Mateus dos Santos;M
92298;Jelica Pavlii (-tefani);F
50222;Manon Houette;F
72722;Ma Huanhuan;F
62176;Anastasiya Nikolayevna Kolesnikova;F
132135;Abdel Hamid Yacout;M
123585;Sergey Usov;M
134184;"Jos Carlos ""Z Carlos"" Pessanha";M
121103;Hjrdis Viktoria Tpel;F
56570;Ahmed Al-Kadhi;M
42131;"Donald ""Don"" Gowland";M
39044;"Rocco ""Rocky"" Gattellari";M
63355;Petar Kovachev;M
34759;"Lawrence ""Lawrie"" Fernandes";M
79998;Leslie Woods Milne;F
37156;Roman Fricke;M
111380;Alejandro Daniel Siri Prez;M
125415;Zlatn Vanev Vasilev;M
34517;Franz Feldinger;M
81308;John James Monckton;M
112698;Curt Erik Valdemar Sderberg;M
38720;Manuel Garca-Moran Lopz;M
98458;Jukka Lasse Petteri Rajala;M
83272;Kristina Mundt (-Richter);F
102707;Rhonda Ross;F
103354;Vincent Ruguga;M
64507;"Nicole Renee ""Nikki"" Kubes";F
72808;France Lassie Mabiletsa;M
31607;Laila Solveig Egman-Andersson;F
76824;Richard Maunier;M
115793;Michala Strnadov-Mrzkov;F
38060;Rudolf Galin;M
108320;Emil Seidler;M
105145;Carlos Snchez Snchez;M
118707;Atilio L. Tass;M
114468;Nikolay Aleksandrovich Stasenko;M
52959;Sachimi Iwao;F
112176;"Alexander David ""Alex"" Smith";M
111780;Zbigniew Jan Skowroski;M
38211;Marta Gambella;F
88782;Abelardo Olivier;M
39003;Valery Dmitriyevich Gassy;M
126207;Paulette Veste (-Syfrett, -Gibbens);F
98024;Charles Rabaey;M
62613;Sami Kooheji;M
92186;Patricia Ann Pauley;F
71431;Michel Lpez Nez;M
120769;Arna Aytzhanovna Toktagan;F
65526;Ernst Kyburz;M
58186;Yasuo Kawamura;M
121839;Walter Tresch;M
81107;Edwin Janney Moles, Jr.;M
62984;Alona Koshevatskiy;F
81290;"Terence Austin ""Terry"" Monaghan";M
126351;Kurt vid Stein (Srensen-);M
56103;Annette Moldrup Jrgensen;F
31531;Rigas Efstathiadis;M
64206;Gunnar Kroge;M
38102;"Margaret Eileen ""Megan"" Gallagher (-Sande)";F
36876;Agostino Frassinetti;M
